latitude,longitude,price,open_days,RestaurantsTakeOut,RestaurantsDelivery,RestaurantsReservations,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,GoodForKids,HasTV,price_missing,RestaurantsTakeOut_missing,RestaurantsDelivery_missing,RestaurantsReservations_missing,OutdoorSeating_missing,BusinessAcceptsCreditCards_missing,BikeParking_missing,GoodForKids_missing,HasTV_missing,c_fast_food,c_pizza,c_coffee,c_bars,c_breakfast,c_sandwiches,p_rev_cnt,p_avg_rate,p_std_rate,p_use_mean,p_fun_mean,p_cool_mean,days_since_last,p_neg_share,p_pos_share,p_chkin_cnt,no_past_reviews,target
39.9747101233,-75.1825701445,2.0,6,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205.0,4.521951219512195,0.9265982998978066,1.8878048780487804,0.375609756097561,0.7707317073170732,15.0,0.04878048780487805,0.8975609756097561,221.0,0,1
39.9279295067,-75.145386681,1.0,7,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,2.0,1.103354568734741,1.0833333333333333,1.125,0.25,147.0,0.5833333333333334,0.08333333333333333,52.0,0,0
39.912518,-75.149818,1.0,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.0,1.9,1.1005049346146119,1.1,0.4,0.5,442.0,0.7,0.1,36.0,0,0
40.0795819,-75.0774267,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.520833333333333,1.0103629710818451,0.9791666666666666,0.3333333333333333,0.3333333333333333,9.0,0.0625,0.875,48.0,0,0
40.011687,-75.18933,2.0,7,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
40.0033420766,-75.2219259822,2.0,0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9699745,-75.1302068,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,207.0,4.309178743961352,0.88737794288937,0.8840579710144928,0.3961352657004831,0.5797101449275363,5.0,0.03864734299516908,0.8502415458937198,992.0,0,1
39.9508923,-75.1739047,1.0,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,1.9185185185185185,1.234164481719551,1.8222222222222222,0.6148148148148148,0.4740740740740741,8.0,0.7333333333333333,0.14814814814814814,59.0,0,0
40.0367736816,-75.0399475098,2.0,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,4.075,1.1337738037080778,1.65,0.4625,0.425,40.0,0.1,0.7875,227.0,0,0
39.963646,-75.132441,2.0,7,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.0,3.0,1.6188544268007588,1.0666666666666667,0.5666666666666667,0.3333333333333333,31.0,0.4,0.43333333333333335,41.0,0,0
40.07662,-75.033565,2.0,7,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,47.0,2.425531914893617,1.3632550696142165,0.19148936170212766,0.1276595744680851,0.06382978723404255,1.0,0.5319148936170213,0.2765957446808511,89.0,0,0
39.941663724,-75.141329895,2.0,0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,3.1666666666666665,0.983192080250175,1.5,0.0,0.3333333333333333,1548.0,0.3333333333333333,0.5,12.0,0,0
39.9730713726,-75.2188593214,2.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2.5789473684210527,1.1697953037312037,1.631578947368421,0.8421052631578947,0.3684210526315789,24.0,0.5263157894736842,0.3157894736842105,29.0,0,0
40.0256846,-75.2242196,2.0,0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.0,3.129032258064516,1.2039361966447384,0.3870967741935484,0.1935483870967742,0.0967741935483871,2579.0,0.3225806451612903,0.5161290322580645,9.0,0,0
39.9555591054,-75.1907571761,1.0,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,4.553571428571429,0.7843849439272402,1.0714285714285714,0.42857142857142855,0.8392857142857143,164.0,0.03571428571428571,0.9464285714285714,86.0,0,1
39.943424,-75.165121,2.0,7,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,3.6,1.2702295643179684,1.8555555555555556,0.5,1.488888888888889,2222.0,0.17777777777777778,0.6111111111111112,44.0,0,0
39.9166328,-75.1685035,1.0,7,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.653846153846154,0.6894814104706634,2.0384615384615383,0.4230769230769231,1.1538461538461537,136.0,0.038461538461538464,0.9615384615384616,49.0,0,0
39.954502,-75.15699,2.0,7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446.0,3.6345291479820627,1.2061902612521362,0.9439461883408071,0.3834080717488789,0.4125560538116592,5.0,0.17713004484304934,0.6076233183856502,1150.0,0,0
39.9991314,-75.1710343,2.0,7,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.983751,-75.157055,1.0,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.0,4.564102564102564,0.9945872403552455,0.38461538461538464,0.07692307692307693,0.3333333333333333,1.0,0.05128205128205128,0.8974358974358975,18.0,0,1
39.9946476,-75.0964736,1.0,7,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6.0,3.0,1.8973665961010275,1.8333333333333333,0.6666666666666666,0.6666666666666666,1024.0,0.5,0.5,9.0,0,0
39.929795,-75.163155,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,4.363636363636363,1.0269106361049407,3.3636363636363638,0.45454545454545453,1.5454545454545454,124.0,0.09090909090909091,0.8181818181818182,111.0,0,1
40.0296963,-75.2286022,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0,2.864864864864865,1.669367181535203,0.7567567567567568,0.10810810810810811,0.1891891891891892,678.0,0.5135135135135135,0.43243243243243246,6.0,0,0
40.0267886888,-75.2267333767,1.0,7,1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,280.0,4.239285714285714,1.0924436734786387,0.8107142857142857,0.225,0.4,18.0,0.09642857142857143,0.8178571428571428,628.0,0,1
39.9918037,-75.1131361,1.0,6,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.0,2.4,1.3416407864998738,1.8,1.0,0.8,262.0,0.4,0.2,2.0,0,0
39.9224792054,-75.1696932142,1.0,7,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6.0,4.333333333333333,1.2110601416389966,1.0,0.3333333333333333,0.6666666666666666,396.0,0.16666666666666666,0.8333333333333334,42.0,0,0
39.9711852,-75.1352505,4.0,0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
40.0571582044,-75.0322477152,2.0,7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.0,1.927248223318863,1.0,0.0,0.125,853.0,0.5,0.5,8.0,0,0
40.0425044,-75.063225,2.0,7,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,3.8376068376068377,1.389351529195179,1.6153846153846154,0.41025641025641024,0.3504273504273504,15.0,0.20512820512820512,0.6923076923076923,117.0,0,1
39.9710521,-75.1582199,1.0,7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,4.6875,0.47871355387816916,3.0625,0.6875,1.5625,36.0,0.0,1.0,23.0,0,0
40.03773,-75.129786,2.0,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,4.481481481481482,0.794811968762631,1.4444444444444444,0.4074074074074074,0.9629629629629629,17.0,0.037037037037037035,0.9444444444444444,112.0,0,0
39.9763236,-75.2777009,2.0,7,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,9.0,2.888888888888889,0.927960727138337,0.6666666666666666,0.1111111111111111,0.1111111111111111,1661.0,0.2222222222222222,0.2222222222222222,6.0,0,0
39.9267197,-75.1673635,2.0,6,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
39.9705028,-75.1346993,2.0,5,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251.0,4.0717131474103585,1.1674059505529575,1.4581673306772909,0.4262948207171315,0.701195219123506,0.0,0.12749003984063745,0.7410358565737052,426.0,0,0
39.9731157,-75.1339186,1.0,7,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0,3.450261780104712,1.453267619268991,0.8848167539267016,0.36649214659685864,0.38219895287958117,2.0,0.2774869109947644,0.5654450261780105,187.0,0,0
39.9467934402,-75.1652970538,2.0,0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,9.0,3.2222222222222223,0.9718253158075502,1.2222222222222223,0.2222222222222222,0.4444444444444444,122.0,0.2222222222222222,0.3333333333333333,9.0,0,0
40.037444,-75.0382294,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,3.0505050505050506,1.3276781741664299,2.2222222222222223,0.6666666666666666,1.202020202020202,47.0,0.36363636363636365,0.4444444444444444,216.0,0,0
39.9507046,-75.1627658,1.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,3.769230769230769,0.9268086959962983,1.8461538461538463,0.38461538461538464,0.5384615384615384,1039.0,0.07692307692307693,0.6153846153846154,76.0,0,0
39.9962365651,-75.1714396477,2.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.0,4.4375,1.2093386622447824,0.8125,0.3125,0.5625,482.0,0.125,0.875,12.0,0,0
39.947954,-75.165882,2.0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.0,2.688888888888889,1.3297214760919294,1.4592592592592593,0.6296296296296297,0.4666666666666667,1114.0,0.48148148148148145,0.3037037037037037,178.0,0,0
39.9408715785,-75.1510468125,2.0,7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173.0,3.8265895953757227,1.173341699326963,0.8265895953757225,0.32947976878612717,0.4393063583815029,198.0,0.1676300578034682,0.6705202312138728,243.0,0,0
40.017104,-75.096448,1.0,7,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,7.0,1.2857142857142858,0.4879500364742666,1.8571428571428572,0.14285714285714285,0.0,188.0,1.0,0.0,7.0,0,0
39.9522426873,-75.1677984127,2.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,2.7551020408163267,1.392399192115566,1.530612244897959,0.673469387755102,0.5102040816326531,15.0,0.4489795918367347,0.3469387755102041,32.0,0,0
39.924614,-75.161195,1.0,7,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31.0,3.935483870967742,1.1528366137768682,0.8387096774193549,0.12903225806451613,0.4838709677419355,22.0,0.12903225806451613,0.7741935483870968,5.0,0,0
39.9563999,-75.1570804,1.0,6,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.0,4.538461538461538,0.9346145052931041,1.6483516483516483,0.7252747252747253,1.032967032967033,49.0,0.054945054945054944,0.9010989010989011,133.0,0,1
39.9452319,-75.1643118,1.0,7,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.0,3.0128205128205128,1.3627091975092689,1.2564102564102564,0.6538461538461539,0.5256410256410257,1234.0,0.34615384615384615,0.44871794871794873,125.0,0,0
39.980046,-75.156439,2.0,5,1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.0,4.7,0.9486832980505138,1.0,0.0,0.2,163.0,0.1,0.9,2.0,0,0
39.9493255,-75.1667043,3.0,0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.0,3.5,1.104536101718726,1.5,0.2692307692307692,0.8076923076923077,3211.0,0.15384615384615385,0.5769230769230769,0.0,0,0
39.9011799,-75.1719716,2.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,4.0,1.7320508075688772,2.0,0.3333333333333333,0.0,151.0,0.3333333333333333,0.6666666666666666,12.0,0,0
39.9271243,-75.1663375,2.0,7,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0,3.676470588235294,1.3376852532206678,1.1764705882352942,0.40336134453781514,0.36554621848739494,15.0,0.22268907563025211,0.6428571428571429,571.0,0,0
39.952171,-75.1704643294,2.0,6,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
39.9865516,-75.1007814,1.0,6,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3.0,1.7728105208558365,1.0,0.0,0.25,640.0,0.375,0.5,13.0,0,0
39.9272227151,-75.1663260162,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
39.9255776,-75.1700902,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.0,4.434782608695652,1.1994728750020205,1.3478260869565217,0.6521739130434783,0.4782608695652174,67.0,0.08695652173913043,0.8695652173913043,111.0,0,0
39.9393491288,-75.1773681382,2.0,6,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,3.888888888888889,1.1666666666666665,1.7777777777777777,0.5555555555555556,1.3333333333333333,1985.0,0.2222222222222222,0.7777777777777778,13.0,0,0
39.948732,-75.1591786,3.0,7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,461.0,3.5184381778741867,1.2675663737771632,1.0412147505422993,0.40130151843817785,0.5227765726681128,1219.0,0.24078091106290672,0.5835140997830802,1101.0,0,0
39.9933517,-75.1552221,1.0,7,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,25.0,1.12,0.4396968652757639,0.6,0.32,0.12,2.0,0.96,0.0,3.0,0,0
40.065613,-75.195784,2.0,7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,362.0,3.3066298342541436,1.4461373600940561,1.1022099447513811,0.18232044198895028,0.4585635359116022,7.0,0.31767955801104975,0.5607734806629834,604.0,0,0
39.9701234,-75.1464152,1.0,7,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,21.0,4.380952380952381,0.9206622874969125,0.8571428571428571,0.2857142857142857,0.42857142857142855,65.0,0.047619047619047616,0.8095238095238095,6.0,0,0
39.9670245,-75.1729544,2.0,7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272.0,3.1176470588235294,1.2422977373926112,1.0183823529411764,0.43014705882352944,0.5257352941176471,2.0,0.3014705882352941,0.4338235294117647,847.0,0,0
39.9669602,-75.1639195,1.0,0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.0,2.0,1.6733200530681513,1.5,0.5,0.3333333333333333,1142.0,0.6666666666666666,0.16666666666666666,4.0,0,0
39.9782858105,-75.1577934073,2.0,6,1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,6.0,1.8333333333333333,0.752772652709081,0.0,0.16666666666666666,0.5,271.0,0.8333333333333334,0.0,5.0,0,0
39.974356,-75.18016842,2.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,104.0,4.240384615384615,1.0927403186635243,0.9519230769230769,0.25961538461538464,0.5096153846153846,1.0,0.08653846153846154,0.7884615384615384,150.0,0,1
40.0415039,-75.0541217,2.0,7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,4.4,1.1092248405239773,1.4375,0.5375,0.5125,7.0,0.0875,0.8375,144.0,0,1
39.955365,-75.156627,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,3.5089820359281436,1.4051037069861396,1.1437125748502994,0.40119760479041916,0.6347305389221557,12.0,0.2634730538922156,0.5389221556886228,181.0,0,0
40.001447,-75.07655,2.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,4.2105263157894735,1.1890921982947829,2.0526315789473686,0.5526315789473685,0.9210526315789473,829.0,0.10526315789473684,0.8421052631578947,70.0,0,0
39.9215268,-75.1582889,2.0,7,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3.0,4.666666666666667,0.5773502691896258,1.0,0.0,0.6666666666666666,191.0,0.0,1.0,2.0,0,0
39.954687,-75.202181,2.0,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,3.4158415841584158,1.0978827508679905,0.7029702970297029,0.1485148514851485,0.25742574257425743,403.0,0.19801980198019803,0.48514851485148514,184.0,0,0
39.9166943,-75.1688224,2.0,0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10.0,3.8,1.3984117975602022,1.3,0.5,0.7,2071.0,0.2,0.7,18.0,0,0
39.9589466,-75.158145,2.0,6,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.0,3.8,1.0954451150103321,2.8,0.2,0.0,1924.0,0.2,0.8,6.0,0,0
39.95703,-75.203031,1.0,7,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.0,3.4347826086956523,1.0798184593432083,0.7391304347826086,0.6086956521739131,0.30434782608695654,1702.0,0.13043478260869565,0.5217391304347826,8.0,0,0
39.9472463,-75.1615494,2.0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129.0,3.9147286821705425,1.1860583864734617,1.7751937984496124,0.8914728682170543,1.062015503875969,22.0,0.13953488372093023,0.7209302325581395,374.0,0,0
39.9517305,-75.1687295,2.0,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.0,3.803030303030303,1.2553846725170241,0.6363636363636364,0.3939393939393939,0.2727272727272727,378.0,0.18181818181818182,0.6515151515151515,117.0,0,0
39.9496293122,-75.1553547225,3.0,7,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,146.0,3.828767123287671,1.2449045887334493,1.0616438356164384,0.2465753424657534,0.541095890410959,1686.0,0.1643835616438356,0.726027397260274,166.0,0,0
40.0621074,-75.0562093,1.0,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,3.5,1.1952286093343936,1.875,0.25,0.0,1261.0,0.125,0.625,33.0,0,0
39.9675638,-75.1754915,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,362.0,3.18232044198895,1.2387631786673208,0.8674033149171271,0.27900552486187846,0.4972375690607735,16.0,0.2955801104972376,0.4558011049723757,847.0,0,0
40.042846,-75.073719,2.0,7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,4.038461538461538,1.076318511622623,0.7307692307692307,0.07692307692307693,0.19230769230769232,53.0,0.07692307692307693,0.7307692307692307,84.0,0,0
40.0571340836,-75.0303088501,2.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14.0,4.285714285714286,0.9944903161976938,1.3571428571428572,0.5,0.5714285714285714,10.0,0.07142857142857142,0.7857142857142857,9.0,0,0
39.9344835,-75.1549941,2.0,7,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,1
40.095777,-75.0152496,1.0,7,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4.0,2.75,1.707825127659933,0.0,0.0,0.0,451.0,0.5,0.25,27.0,0,0
40.087259,-74.961747,2.0,7,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,1,0
39.9870666,-75.160888,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.6666666666666665,2.065591117977289,0.8333333333333334,0.16666666666666666,0.16666666666666666,470.0,0.3333333333333333,0.6666666666666666,2.0,0,0
39.9504125,-75.1463381,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,3.5161290322580645,1.4436860429750653,0.6405529953917051,0.21658986175115208,0.3870967741935484,3.0,0.271889400921659,0.6036866359447005,316.0,0,0
40.0373432,-75.1235487,1.0,0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.0,3.1666666666666665,1.8348478592697182,1.0,0.0,0.16666666666666666,487.0,0.3333333333333333,0.5,25.0,0,0
39.9230489,-75.1780791,2.0,7,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,4.0,1.6787441193290351,1.0434782608695652,0.6086956521739131,0.43478260869565216,19.0,0.21739130434782608,0.7391304347826086,31.0,0,1
39.9531112,-75.1846798,1.0,5,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,4.0,1.2060453783110545,3.3333333333333335,0.8333333333333334,1.5833333333333333,581.0,0.08333333333333333,0.75,19.0,0,0
39.9253687,-75.1591098,1.0,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,2.9473684210526314,1.5802139169719436,1.4736842105263157,0.631578947368421,0.42105263157894735,72.0,0.3684210526315789,0.42105263157894735,4.0,0,0
40.0621974,-75.0804316,2.0,0,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.0,4.125,1.2464234547582247,1.625,0.125,0.75,355.0,0.125,0.625,1.0,0,0
39.9535917,-75.1871746,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0,3.387596899224806,1.3653644060251133,0.9457364341085271,0.40310077519379844,0.4728682170542636,18.0,0.2868217054263566,0.5503875968992248,253.0,0,0
39.9483438,-75.2167974,2.0,0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.0,2.3125,0.8732124598286488,3.0,1.5625,2.5625,3520.0,0.5625,0.0625,0.0,0,0
39.947091,-75.1682158,2.0,0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.0,3.074074074074074,1.141049649224039,2.2222222222222223,1.037037037037037,1.2222222222222223,335.0,0.37037037037037035,0.3333333333333333,2.0,0,0
